incident_number,date_reported,date_occurred,badge_id,offense_classification,offense_code_name,nibrs_code,nibrs_group_name,was_offense_completed,lmpd_division,lmpd_beat,location_category,block_address,city,zip_code,ObjectId
LMPD24029921,3/13/2024 9:31:00 PM,11/29/2023 5:00:00 AM,8592,56 ALL OTHER OFFENSES,FAILURE TO COMPLY W/SEX OFFENDER REGISTRATION - 1ST OFF 17.510(11) 01680 90Z,90Z,B,NO,1ST DIVISION,111,OTHER RESIDENCE (APARTMENT/CONDO),2700 BLOCK SLEVIN ST,LOUISVILLE,40212,84
LMPD24029911,3/13/2024 9:08:00 PM,11/8/2023 5:00:00 AM,7961,56 ALL OTHER OFFENSES,FAILURE TO COMPLY W/SEX OFFENDER REGISTRATION - 1ST OFF 17.510(11) 01680 90Z,90Z,B,NO,6TH DIVISION,612,RESIDENCE/HOME,3800 BLOCK E INDIAN TRL,LOUISVILLE,40213,85
LMPD24030324,3/13/2024 8:49:00 PM,11/28/2023 5:00:00 AM,8592,56 ALL OTHER OFFENSES,FAILURE TO COMPLY W/SEX OFFENDER REGISTRATION - 1ST OFF 17.510(11) 01680 90Z,90Z,B,NO,2ND DIVISION,211,RESIDENCE/HOME,4400 BLOCK PARKER AVE,LOUISVILLE,40212,86
LMPD24029879,3/13/2024 8:39:00 PM,8/28/2023 4:00:00 AM,8592,56 ALL OTHER OFFENSES,FAILURE TO COMPLY W/SEX OFFENDER REGISTRATION-2ND > OFFENSE 17.510(11) 01681 90Z,90Z,B,NO,2ND DIVISION,223,RESIDENCE/HOME,3300 BLOCK GREENWOOD AVE,LOUISVILLE,40211,87
LMPD24029909,3/13/2024 6:55:00 PM,8/10/2023 4:00:00 AM,8592,56 ALL OTHER OFFENSES,FAILURE TO COMPLY W/SEX OFFENDER REGISTRATION-2ND > OFFENSE 17.510(11) 01681 90Z,90Z,B,NO,3RD DIVISION,323,RESIDENCE/HOME,7500 BLOCK NATIONAL TPKE,LOUISVILLE,40214,88
LMPD24029372,3/12/2024 8:03:00 PM,3/9/2023 5:01:00 AM,8249,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,6TH DIVISION,625,RESIDENCE/HOME,3000 BLOCK PAMELA WAY,LOUISVILLE,40220,89
LMPD24029275,3/12/2024 4:24:00 PM,10/1/2023 1:00:00 PM,7232,23 LARCENY,"TBUT OR DISP ALL OTHERS $1,000 < $10,000 514.030 24097 23H",23H,A,YES,7TH DIVISION,736,SERVICE/GAS STATION,4600 BLOCK KNOPP AVE,LOUISVILLE,40213,90
LMPD24028815,3/11/2024 4:22:00 PM,9/27/2023 4:00:00 AM,5570,28 FRAUD CREDIT CARD/ATM,"FRAUDULENT USE OF A CREDIT CARD > $10,000 434.650(1)(B)(4) 71206 26B",26B,A,YES,8TH DIVISION,812,OTHER RESIDENCE (APARTMENT/CONDO),2900 BLOCK GOOSE CREEK RD,MURRAY HILL,40241,91
LMPD24027697,3/8/2024 7:27:00 PM,1/8/2023 5:00:00 AM,8611,22 THEFT MV PARTS,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL 186.990(6) 28200 23G,23G,A,YES,4TH DIVISION,436,PARKING/ DROP LOT/ GARAGE,4800 BLOCK S 3RD ST,LOUISVILLE,40214,92
LMPD24027561,3/8/2024 12:42:00 PM,3/7/2023 5:01:00 AM,4354,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,NO,3RD DIVISION,323,PARKING/ DROP LOT/ GARAGE,300 BLOCK STARLET CT,LOUISVILLE,40118,93
LMPD24027301,3/7/2024 8:51:00 PM,10/26/2023 8:15:00 PM,8585,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $500 < $1,000 514.040(8)(a) 71285 23H",23H,A,YES,3RD DIVISION,331,RESIDENCE/HOME,5700 BLOCK FEYWOOD ST,LOUISVILLE,40258,94
LMPD24027280,3/7/2024 7:27:00 PM,11/15/2023 5:00:00 AM,5347,13 BURGLARY,BURGLARY - 3RD DEGREE 511.040 22062 220,220,A,YES,6TH DIVISION,624,RENTAL STORAGE FACILITY,4400 BLOCK BARDSTOWN RD,LOUISVILLE,40218,95
LMPD24026838,3/6/2024 7:51:00 PM,11/25/2023 5:00:00 PM,8544,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,3RD DIVISION,323,CYBERSPACE,5700 BLOCK ELMER LN,LOUISVILLE,40214,96
LMPD24026787,3/6/2024 6:14:00 PM,12/30/2023 6:59:00 PM,8499,26 COUNTERFEITING,CRIMINAL POSSESSION FORGED INSTRUMENT-2ND DEGREE-IDENTIFY 516.060 25062 250,250,A,YES,6TH DIVISION,625,RESIDENCE/HOME,3000 BLOCK MID DALE LN,LOUISVILLE,40220,97
LMPD24026764,3/6/2024 5:13:00 PM,11/20/2023 5:00:00 AM,4354,19 THEFT FR BLDG,TBUT OR DISP FROM BUILDING 514.030 24160 23D,23D,A,YES,4TH DIVISION,436,RESIDENCE/HOME,4700 BLOCK SOUTHERN PKY,LOUISVILLE,40214,98
LMPD24026764,3/6/2024 5:13:00 PM,11/20/2023 5:00:00 AM,4354,23 THEFT OTHER,TBUT OR DISP FIREARM 514.030 23100 23H,23H,A,YES,4TH DIVISION,436,RESIDENCE/HOME,4700 BLOCK SOUTHERN PKY,LOUISVILLE,40214,99
LMPD24026774,3/6/2024 4:47:00 PM,3/6/2023 4:47:00 PM,5205,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY) 508.030 00796 13B,13B,A,YES,1ST DIVISION,135,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,,LOUISVILLE,40202,100
LMPD24054785,5/11/2024 5:25:00 PM,10/1/2023 4:01:00 AM,8560,15 UNAUTHORIZED USE,UNAUTHORIZED USE OF MOTOR VEHICLE 1ST OFFENSE 514.100 00701 240,240,A,YES,5TH DIVISION,521,RESIDENCE/HOME,1600 BLOCK ARLINGTON AVE,LOUISVILLE,40206,101
LMPD24054522,5/10/2024 9:18:00 PM,6/1/2023 5:00:00 PM,5101,25 EXTORTION,"THEFT BY EXTORTION $10,000 OR MORE 514.080(3)(c) 23406 210",210,A,YES,7TH DIVISION,723,RESIDENCE/HOME,7000 BLOCK CEDAR RUN RD,LOUISVILLE,40291,102
LMPD24053502,5/8/2024 9:12:00 PM,9/18/2023 4:00:00 PM,8544,23 THEFT OTHER,"TBUT OR DISP ALL OTHERS $10,000 < $1,000,000 514.030 24098 23H",23H,A,YES,2ND DIVISION,236,PARKING/ DROP LOT/ GARAGE,3500 BLOCK CAMP GROUND RD,LOUISVILLE,40211,103
LMPD24053323,5/8/2024 3:16:00 PM,10/4/2023 3:27:00 PM,8560,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $1,000 < $10,000 514.040(8)(b) 71287 23H",23H,A,YES,7TH DIVISION,712,RESIDENCE/HOME,10200 BLOCK RED CLOVER CT,LOUISVILLE,40228,104
LMPD24053339,5/8/2024 3:16:00 PM,11/30/2023 5:00:00 AM,7427,27 FRAUD,"THEFT BY FAIL TO MAKE REQ DISP OF PROPERTY $1,000 < $10,000 514.070(4)(b) 23494 26A",26A,A,YES,3RD DIVISION,322,COMMERCIAL/OFFICE BUILDING,6300 BLOCK STRAWBERRY LN,LOUISVILLE,40214,105
LMPD24052511,5/6/2024 6:58:00 PM,11/20/2023 5:00:00 AM,8499,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,7TH DIVISION,735,OTHER RESIDENCE (APARTMENT/CONDO),7300 BLOCK MONSEY CIR,LOUISVILLE,40219,106
LMPD24051543,5/4/2024 1:51:00 PM,12/1/2023 5:00:00 AM,7427,24 VANDALISM,CRIMINAL MISCHIEF - RESIDENTIAL RENTAL PROPERTY 1ST 512.020 01416 290,290,A,YES,3RD DIVISION,322,RESIDENCE/HOME,7100 BLOCK ST ANTHONY CHURCH RD,LOUISVILLE,40214,107
LMPD24050666,5/2/2024 4:26:00 PM,12/1/2023 5:01:00 AM,7823,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,1ST DIVISION,135,OTHER RESIDENCE (APARTMENT/CONDO),400 BLOCK E MUHAMMAD ALI BLVD,LOUISVILLE,40202,108
LMPD24049813,4/30/2024 5:34:00 PM,11/10/2023 5:00:00 AM,8611,26 COUNTERFEITING,CRIMINAL POSSESSION FORGED INSTRUMENT-2ND DEGREE-IDENTIFY 516.060 25062 250,250,A,YES,1ST DIVISION,123,HOTEL/ MOTEL/ ETC.,400 BLOCK S 2ND ST,LOUISVILLE,40202,109
LMPD24049832,4/30/2024 5:08:00 PM,1/2/2023 5:00:00 AM,5100,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $10,000 OR MORE 514.040(8)(c) 71289 23H",23H,A,YES,3RD DIVISION,315,RESIDENCE/HOME,9200 BLOCK CAVALCADE AVE,LOUISVILLE,40272,110
LMPD24049700,4/30/2024 12:16:00 PM,11/30/2023 5:00:00 AM,8611,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $1,000 < $10,000 514.040(8)(b) 71287 23H",23H,A,YES,5TH DIVISION,514,BANK/SAVINGS AND LOAN,2800 BLOCK BARDSTOWN RD,LOUISVILLE,40205,111
LMPD24049700,4/30/2024 12:16:00 PM,11/30/2023 5:00:00 AM,8611,26 COUNTERFEITING,CRIMINAL POSSESSION FORGED INSTRUMENT-2ND DEGREE-IDENTIFY 516.060 25062 250,250,A,YES,5TH DIVISION,514,BANK/SAVINGS AND LOAN,2800 BLOCK BARDSTOWN RD,LOUISVILLE,40205,112
LMPD24049406,4/29/2024 6:31:00 PM,6/1/2023 4:00:00 AM,7289,5 SODOMY FORCE,SODOMY - 1ST DEGREE - VICTIM U/12 YEARS OF AGE 510.070 11186 11B,11B,A,YES,3RD DIVISION,331,RESIDENCE/HOME,7200 BLOCK GREEN OAK DR,LOUISVILLE,40258,113
LMPD24049329,4/29/2024 3:56:00 PM,12/1/2023 2:00:00 PM,8373,19 THEFT FR BLDG,TBUT OR DISP FROM BUILDING 514.030 24160 23D,23D,A,YES,1ST DIVISION,134,RESIDENCE/HOME,1400 BLOCK QUINCY ST,LOUISVILLE,40206,114
LMPD24085000,7/23/2024 2:11:00 PM,10/31/2023 2:00:00 PM,8611,56 ALL OTHER OFFENSES,PROPERTY LOST OR ABANDONED NON CRIMINAL 67.592(1C) 03024 90Z,90Z,B,NO,4TH DIVISION,436,RESIDENCE/HOME,5200 BLOCK SOUTHSIDE DR,LOUISVILLE,40214,115
LMPD24048939,4/28/2024 4:54:00 PM,4/28/2023 6:08:00 PM,5271,23 THEFT OTHER,"TBUT OR DISP CONTROLLED SUB < $10,000 514.030 23913 23H",23H,A,YES,1ST DIVISION,123,CONVENIENCE STORE,300 BLOCK W MUHAMMAD ALI BLVD,LOUISVILLE,40202,116
LMPD24047758,4/25/2024 6:16:00 PM,9/5/2023 4:01:00 AM,8560,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,1ST DIVISION,123,DRUG STORE/DOCTOR'S OFFICE/HOSPITAL,600 BLOCK W BROADWAY,LOUISVILLE,40202,117
LMPD24047679,4/25/2024 2:48:00 PM,7/4/2023 4:00:00 AM,7283,4 FORCIBLE RAPE,RAPE - 1ST DEGREE - DOMESTIC VIOLENCE 510.040 10992 11A,11A,A,YES,CAL,CAL,OTHER/UNKNOWN,SIXMILE ISLAND,LOUISVILLE,99999,118
LMPD24047262,4/24/2024 5:51:00 PM,5/15/2023 4:00:00 AM,8373,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $1,000 < $10,000 514.040(8)(b) 71287 23H",23H,A,YES,1ST DIVISION,135,OTHER/UNKNOWN,600 BLOCK S CAMPBELL ST,LOUISVILLE,40204,119
LMPD24047250,4/24/2024 5:03:00 PM,9/30/2023 4:00:00 AM,4354,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,8TH DIVISION,823,RESIDENCE/HOME,1400 BLOCK RUTLAND CLUB CT,LOUISVILLE,40245,120
LMPD24047227,4/24/2024 4:27:00 PM,9/1/2023 4:00:00 AM,8499,23 LARCENY,TBUT OR DISP ALL OTHERS 514.030 24095 23H,23H,A,YES,4TH DIVISION,411,RESIDENCE/HOME,1300 BLOCK S BROOK ST,LOUISVILLE,40208,121
LMPD24046871,4/23/2024 6:44:00 PM,7/6/2023 4:00:00 PM,8544,32 EMBEZZLEMENT,"THEFT BY DECEPTION INCLUDING COLD CHECKS $1,000 < $10,000 514.040(8)(b) 71287E 270",270,A,YES,1ST DIVISION,112,COMMERCIAL/OFFICE BUILDING,1700 BLOCK W CHESTNUT ST,LOUISVILLE,40203,122
LMPD24046821,4/23/2024 5:22:00 PM,10/15/2023 4:00:00 AM,8611,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,3RD DIVISION,323,RESIDENCE/HOME,600 BLOCK CANDLELIGHT LN,LOUISVILLE,40214,123
LMPD24046816,4/23/2024 5:11:00 PM,11/19/2023 10:00:00 PM,8373,23 THEFT OTHER,THEFT OF SERVICES 514.060(4) 23481 23H,23H,A,YES,3RD DIVISION,322,OTHER RESIDENCE (APARTMENT/CONDO),200 BLOCK IROQUOIS GARDENS DR,LOUISVILLE,40214,124
LMPD24046316,4/22/2024 3:06:00 PM,7/1/2023 4:00:00 AM,7961,4 FORCIBLE RAPE,RAPE - 1ST DEGREE 510.040 10990 11A,11A,A,YES,4TH DIVISION,436,RESIDENCE/HOME,1200 BLOCK SEELBACH AVE,LOUISVILLE,40215,125
LMPD24046083,4/21/2024 11:05:00 PM,12/2/2023 12:05:00 AM,7362,10 KIDNAPPING ONLY,UNLAWFUL IMPRISONMENT-1ST DEGREE 509.020 10201 100,100,A,YES,3RD DIVISION,322,RESIDENCE/HOME,7700 BLOCK MANSLICK RD,LOUISVILLE,40214,126
LMPD24046083,4/21/2024 11:05:00 PM,12/2/2023 12:05:00 AM,7362,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY 508.030 00797 13B,13B,A,YES,3RD DIVISION,322,RESIDENCE/HOME,7700 BLOCK MANSLICK RD,LOUISVILLE,40214,127
LMPD24045282,4/19/2024 10:37:00 PM,5/20/2023 4:00:00 PM,8544,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,8TH DIVISION,812,OTHER RESIDENCE (APARTMENT/CONDO),2300 BLOCK GLEN EAGLE DR,NORTHFIELD,40222,128
LMPD24045073,4/19/2024 1:19:00 PM,5/23/2023 4:00:00 AM,8373,56 ALL OTHER OFFENSES,PROPERTY LOST OR ABANDONED NON CRIMINAL 67.592(1C) 03024 90Z,90Z,B,NO,5TH DIVISION,521,OTHER RESIDENCE (APARTMENT/CONDO),2800 BLOCK LEXINGTON RD,LOUISVILLE,40206,129
LMPD24044742,4/18/2024 3:36:00 PM,9/1/2023 4:00:00 AM,5247,,"THEFT BY DECEPTION INCLUDING COLD CHECKS $10,000 OR MORE EMB514.040(8)(c) 71289E 270",270,A,YES,6TH DIVISION,625,HOTEL/ MOTEL/ ETC.,3300 BLOCK BARDSTOWN RD,LOUISVILLE,40218,130
LMPD24044298,4/17/2024 5:35:00 PM,12/1/2023 5:00:00 AM,5312,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $10,000 OR MORE 514.040(8)(c) 71289 23H",23H,A,YES,3RD DIVISION,331,RESIDENCE/HOME,2500 BLOCK ELMHURST AVE,LOUISVILLE,40216,131
LMPD24042483,4/13/2024 11:17:00 AM,2/23/2023 10:00:00 AM,8611,56 ALL OTHER OFFENSES,PROPERTY LOST OR ABANDONED NON CRIMINAL 67.592(1C) 03024 90Z,90Z,B,NO,4TH DIVISION,411,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,700 BLOCK S 8TH ST,LOUISVILLE,40203,132
LMPD24042132,4/12/2024 5:53:00 PM,8/1/2023 4:00:00 AM,8611,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,6TH DIVISION,613,RESIDENCE/HOME,4800 BLOCK CHARLOTTE DR,LOUISVILLE,40219,133
LMPD24042066,4/12/2024 3:22:00 PM,12/21/2023 9:00:00 PM,8560,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $1,000 < $10,000 514.040(8)(b) 71287 23H",23H,A,YES,3RD DIVISION,334,OTHER/UNKNOWN,3200 BLOCK POND STATION RD,LOUISVILLE,40272,134
LMPD24041989,4/12/2024 12:14:00 PM,12/3/2023 5:00:00 AM,8560,56 ALL OTHER OFFENSES,HARASSING COMMUNICATIONS 525.080 02402 90Z,90Z,B,NO,2ND DIVISION,225,OTHER RESIDENCE (APARTMENT/CONDO),1200 BLOCK BRASHEAR DR,LOUISVILLE,40210,135
LMPD24041631,4/11/2024 3:30:00 PM,4/10/2023 7:13:00 PM,9553,28 FRAUD CREDIT CARD/ATM,FRAUDULENT USE OF A CREDIT CARD $500 < $1000 434.650(1)(B)(1) 71202 26B,26B,A,YES,7TH DIVISION,736,PARKING/ DROP LOT/ GARAGE,8000 BLOCK AIR COMMERCE DR,LOUISVILLE,40219,136
LMPD24041300,4/10/2024 6:54:00 PM,12/13/2023 5:00:00 PM,8560,46 FAMILY OFFENSES,KNOWINGLY EXPLOIT ADULT BY PERSON O/$300 209.990(5) 02034 90F,90F,B,NO,6TH DIVISION,625,OTHER RESIDENCE (APARTMENT/CONDO),2700 BLOCK MASEMURE CT,LOUISVILLE,40220,137
LMPD24041300,4/10/2024 6:54:00 PM,12/13/2023 5:00:00 PM,8560,28 FRAUD CREDIT CARD/ATM,"FRAUDULENT USE OF A CREDIT CARD $1000 < $10,000 434.650(1)(B)(2) 71204 26B",26B,A,YES,6TH DIVISION,625,OTHER RESIDENCE (APARTMENT/CONDO),2700 BLOCK MASEMURE CT,LOUISVILLE,40220,138
LMPD24041300,4/10/2024 6:54:00 PM,12/13/2023 5:00:00 PM,8560,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $1,000 < $10,000 514.040(8)(b) 71287 23H",23H,A,YES,6TH DIVISION,625,OTHER RESIDENCE (APARTMENT/CONDO),2700 BLOCK MASEMURE CT,LOUISVILLE,40220,139
LMPD24041300,4/10/2024 6:54:00 PM,12/13/2023 5:00:00 PM,8560,26 COUNTERFEITING,CRIMINAL POSSESSION FORGED INSTRUMENT-2ND DEGREE-IDENTIFY 516.060 25062 250,250,A,YES,6TH DIVISION,625,OTHER RESIDENCE (APARTMENT/CONDO),2700 BLOCK MASEMURE CT,LOUISVILLE,40220,140
LMPD24041186,4/10/2024 12:51:00 PM,11/15/2023 5:01:00 AM,8560,22 THEFT MV PARTS,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL 186.990(6) 28200 23G,23G,A,YES,4TH DIVISION,412,RESIDENCE/HOME,1100 BLOCK SYLVIA ST,LOUISVILLE,40217,141
LMPD24040858,4/9/2024 4:52:00 PM,7/1/2023 4:00:00 AM,7369,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $10,000 OR MORE 514.040(8)(c) 71289 23H",23H,A,YES,8TH DIVISION,811,RESIDENCE/HOME,11000 BLOCK INDIAN LEGENDS DR,LOUISVILLE,40241,142
LMPD24040481,4/8/2024 4:12:00 PM,4/15/2023 4:00:00 PM,5466,28 FRAUD CREDIT CARD/ATM,"FRAUDULENT USE OF A CREDIT CARD $1000 < $10,000 434.650(1)(B)(2) 71204 26B",26B,A,YES,1ST DIVISION,111,OTHER/UNKNOWN,DUNCAN ST / N 22ND ST,LOUISVILLE,40212,143
LMPD24040186,4/7/2024 11:08:00 PM,12/1/2023 8:00:00 PM,8566,26 COUNTERFEITING,CRIMINAL POSSESSION FORGED INSTRUMENT-2ND DEGREE-IDENTIFY 516.060 25062 250,250,A,YES,8TH DIVISION,823,RESIDENCE/HOME,2300 BLOCK CLEARY CT,LOUISVILLE,40245,144
LMPD24039349,4/5/2024 10:55:00 PM,4/1/2023 4:00:00 PM,8544,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $1,000 < $10,000 514.040(8)(b) 71287 23H",23H,A,YES,8TH DIVISION,811,RESIDENCE/HOME,11600 BLOCK VICTORIA FALLS LN,LOUISVILLE,40059,145
LMPD24039313,4/5/2024 8:37:00 PM,7/18/2023 4:00:00 PM,2764,13 BURGLARY,BURGLARY - 1ST DEGREE 511.020 22060 220,220,A,YES,1ST DIVISION,134,RENTAL STORAGE FACILITY,200 BLOCK E MARKET ST,LOUISVILLE,40202,146
LMPD24039035,4/5/2024 1:24:00 AM,11/1/2023 4:00:00 AM,7527,28 FRAUD CREDIT CARD/ATM,"FRAUDULENT USE OF A CREDIT CARD $1000 < $10,000 434.650(1)(B)(2) 71204 26B",26B,A,YES,3RD DIVISION,315,RESIDENCE/HOME,9800 BLOCK LOWER RIVER RD,LOUISVILLE,40272,147
LMPD24038822,4/4/2024 5:07:00 PM,9/1/2023 2:00:00 PM,8373,19 THEFT FR BLDG,"TBUT OR DISP FROM BUILDING $1,000 < $10,000 514.030 24162 23D",23D,A,YES,3RD DIVISION,331,RESIDENCE/HOME,2500 BLOCK PADDOCK LN,LOUISVILLE,40216,148
LMPD24038733,4/4/2024 12:34:00 PM,6/7/2023 4:16:00 PM,8373,27 FRAUD,"THEFT BY FAIL TO MAKE REQ DISP OF PROPERTY $10,000 OR MORE 514.070(4)(c) 23496 26A",26A,A,YES,6TH DIVISION,612,OTHER/UNKNOWN,5300 BLOCK PRESTON HWY,LOUISVILLE,40213,149
LMPD24038391,4/3/2024 2:52:00 PM,5/23/2023 4:00:00 AM,7739,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $1,000 < $10,000 514.040(8)(b) 71287 23H",23H,A,YES,6TH DIVISION,624,GOVERNMENT/ PUBLIC BUILDING,4100 BLOCK BARDSTOWN RD,LOUISVILLE,40218,150
LMPD24038391,4/3/2024 2:52:00 PM,5/23/2023 4:00:00 AM,7739,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,6TH DIVISION,624,GOVERNMENT/ PUBLIC BUILDING,4100 BLOCK BARDSTOWN RD,LOUISVILLE,40218,151
LMPD24083022,7/18/2024 9:58:00 PM,8/9/2023 4:00:00 AM,8630,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,6TH DIVISION,613,RESIDENCE/HOME,3400 BLOCK NEWBURG RD,LOUISVILLE,40218,152
LMPD24083001,7/18/2024 9:02:00 PM,11/1/2023 4:00:00 AM,8630,23 THEFT OTHER,THEFT OF MAIL MATTER 514.140 23265 23H,23H,A,YES,2ND DIVISION,211,OTHER RESIDENCE (APARTMENT/CONDO),600 BLOCK S 35TH ST,LOUISVILLE,40211,153
LMPD24081914,7/16/2024 5:28:00 PM,10/25/2023 4:00:00 AM,8585,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,2ND DIVISION,236,PARKING/ DROP LOT/ GARAGE,4500 BLOCK BROADLEAF DR,LOUISVILLE,40216,154
LMPD24081571,7/15/2024 7:53:00 PM,12/23/2023 5:00:00 PM,8544,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,7TH DIVISION,736,SPECIALTY STORE,7100 BLOCK PRESTON HWY,LOUISVILLE,40219,155
LMPD24080281,7/12/2024 5:30:00 PM,8/1/2023 4:01:00 AM,8358,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,2ND DIVISION,223,RESIDENCE/HOME,2300 BLOCK HOWARD ST,LOUISVILLE,40211,156
LMPD24079974,7/11/2024 9:29:00 PM,7/11/2023 11:00:00 PM,5268,34 NARCOTICS,POSS OF MARIJUANA 218A.1422 42330 35A,35A,A,YES,1ST DIVISION,134,PARK/ PLAYGROUND,400 BLOCK RIVER RD,LOUISVILLE,40202,157
LMPD24079974,7/11/2024 9:29:00 PM,7/11/2023 11:00:00 PM,5268,46 WPNS LAW VIOLATION,POSS HANDGUN BY MINOR 1ST OFFENSE 527.100 52206 520,520,A,YES,1ST DIVISION,134,PARK/ PLAYGROUND,400 BLOCK RIVER RD,LOUISVILLE,40202,158
LMPD24085596,7/11/2024 6:17:00 PM,1/1/2023 5:00:00 AM,5144,5 SODOMY FORCE,SODOMY - 1ST DEGREE - VICTIM U/12 YEARS OF AGE 510.070 11186 11B,11B,A,YES,7TH DIVISION,723,RESIDENCE/HOME,6900 BLOCK BEARD CT,LOUISVILLE,40228,159
LMPD24077736,7/6/2024 3:38:00 PM,12/25/2023 5:00:00 AM,5312,9 AGGRAVATED ASSAULT,WANTON ENDANGERMENT-1ST DEGREE 508.060 13201 13A,13A,A,YES,3RD DIVISION,322,PARK/ PLAYGROUND,IROQUOIS PARK,LOUISVILLE,40214,160
LMPD24077339,7/5/2024 3:51:00 PM,11/24/2023 5:00:00 AM,7294,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,6TH DIVISION,612,RESIDENCE/HOME,6000 BLOCK JEANINE DR,LOUISVILLE,40219,161
LMPD24075991,7/2/2024 3:47:00 PM,12/12/2023 1:00:00 PM,5349,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $10,000 OR MORE 514.040(8)(c) 71289 23H",23H,A,YES,2ND DIVISION,236,COMMERCIAL/OFFICE BUILDING,3400 BLOCK KRAMERS LN,LOUISVILLE,40216,162
LMPD23057806,6/30/2024 11:50:00 PM,6/30/2023 11:50:00 PM,5273,46 WPNS LAW VIOLATION,POSSESSION OF HANDGUN BY CONVICTED FELON 527.040 52197 520,520,A,YES,1ST DIVISION,112,RESIDENCE/HOME,2100 BLOCK MAGAZINE ST,LOUISVILLE,40211,163
LMPD24074221,6/28/2024 1:02:00 PM,5/15/2023 4:00:00 AM,5129,32 EMBEZZLEMENT,FRAUDULENT USE OF A CREDIT CARD 434.650(1)(B) 71200E 270,270,A,YES,7TH DIVISION,724,RESIDENCE/HOME,6200 BLOCK LARKGROVE DR,LOUISVILLE,40229,164
LMPD24066777,6/27/2024 4:00:00 AM,12/12/2023 5:00:00 AM,5517,56 ALL OTHER OFFENSES,FAILURE TO COMPLY W/SEX OFFENDER REGISTRATION - 1ST OFF 17.510(11) 01680 90Z,90Z,B,NO,2ND DIVISION,212,RESIDENCE/HOME,3800 BLOCK SUNSET AVE,LOUISVILLE,40211,165
LMPD24072947,6/25/2024 1:44:00 PM,12/23/2023 3:34:00 PM,8373,27 FRAUD,"THEFT BY FAIL TO MAKE REQ DISP OF PROPERTY $10,000 OR MORE 514.070(4)(c) 23496 26A",26A,A,YES,6TH DIVISION,624,PARKING/ DROP LOT/ GARAGE,4100 BLOCK BARDSTOWN RD,LOUISVILLE,40218,166
