INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,BADGE_ID,CRIME_TYPE,UOR_DESC,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,City,ZIP_CODE,ObjectId
80-22-010557,2022-02-26 17:27:00,2022-02-26 17:27:00,5355            ,VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE,290,PART II,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME                             ,2300 BLOCK GARLAND AVE                                      ,LOUISVILLE,40211,10241
80-22-010557,2022-02-26 17:27:00,2022-02-26 17:27:00,5355            ,DRUGS/ALCOHOL VIOLATIONS,POSS OF MARIJUANA,35A,PART II,COMPLETED,2ND DIVISION,223,HIGHWAY / ROAD / ALLEY                       ,2300 BLOCK GARLAND AVE                                      ,LOUISVILLE,40211,10242
80-22-010556,2022-02-26 17:49:00,2022-02-26 17:00:00,2346            ,THEFT/LARCENY,TBUT OR DISP SHOPLIFTING,23C,PART I,COMPLETED,8TH DIVISION,811,DEPARTMENT / DISCOUNT STORE                  ,3700 BLOCK DIANN MARIE RD                                   ,LOUISVILLE,40241,10243
80-22-010559,2022-02-26 17:56:00,2022-02-26 17:50:00,8447            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000",240,PART I,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME                             ,1300 BLOCK WILLOW DR                                        ,LOUISVILLE,40213,10244
80-22-010773,2022-02-27 18:14:00,2022-02-27 18:04:00,5300            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,6TH DIVISION,613,OTHER RESIDENCE (APARTMENT/CONDO)            ,5200 BLOCK RUSSETT BLVD                                     ,LOUISVILLE,40218,10245
80-22-010661,2022-02-27 09:23:00,2022-02-25 09:23:00,7900            ,OTHER,DEATH INVESTIGATION,90Z,PART II,COMPLETED,5TH DIVISION,512,RESIDENCE / HOME                             ,2200 BLOCK PATTERSON AVE                                    ,LOUISVILLE,40204,10246
80-22-010617,2022-02-27 01:57:00,2022-02-27 01:50:00,7166            ,DRUGS/ALCOHOL VIOLATIONS,POSS CONTROLLED SUB 1ST DEGREE 2ND OFF (METHAMPHETAMINE),35A,PART II,COMPLETED,3RD DIVISION,315,HIGHWAY / ROAD / ALLEY                       ,DIXIE HWY / W PAGES LN                                      ,LOUISVILLE,40258,10247
80-22-010618,2022-02-27 01:45:00,2022-02-27 01:20:00,5362            ,ASSAULT,ASSAULT - 2ND DEGREE,13A,PART I,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME                             ,2300 BLOCK DUMESNIL ST                                      ,LOUISVILLE,40210,10248
80-22-010468,2022-02-26 08:10:00,2022-02-26 08:00:00,2346            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME                             ,10700 BLOCK BELL TUCKER LN                                  ,LOUISVILLE,40241,10249
80-22-010773,2022-02-27 18:14:00,2022-02-27 18:04:00,5300            ,ASSAULT,ASSAULT - 2ND DEGREE,13A,PART I,COMPLETED,6TH DIVISION,613,OTHER RESIDENCE (APARTMENT/CONDO)            ,5200 BLOCK RUSSETT BLVD                                     ,LOUISVILLE,40218,10250
80-22-010619,2022-02-27 00:57:00,2022-02-27 00:57:00,7201            ,ASSAULT,ASSAULT - 1ST DEGREE,13A,PART I,COMPLETED,6TH DIVISION,612,BAR / NIGHT CLUB                             ,5000 BLOCK POPLAR LEVEL RD                                  ,LOUISVILLE,40219,10251
80-22-010662,2022-02-27 09:54:00,2022-02-20 18:30:00,8142            ,BURGLARY,BURGLARY - 3RD DEGREE,220,PART I,COMPLETED,1ST DIVISION,112,RENTAL / STORAGE FACILITY                    ,1600 BLOCK W BROADWAY                                       ,LOUISVILLE,40203,10252
80-22-010468,2022-02-26 08:10:00,2022-02-26 08:00:00,2346            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME                             ,10700 BLOCK BELL TUCKER LN                                  ,LOUISVILLE,40241,10253
80-22-010774,2022-02-27 19:17:00,2022-02-27 17:17:00,7972            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,6TH DIVISION,611,RESIDENCE / HOME                             ,3600 BLOCK FINCASTLE RD                                     ,LOUISVILLE,40213,10254
80-22-010620,2022-02-27 01:44:00,2022-02-27 01:35:00,5222            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME                             ,4700 BLOCK PRESTON HWY                                      ,LOUISVILLE,40213,10255
80-22-010663,2022-02-27 09:42:00,2022-02-25 15:00:00,5269            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,6TH DIVISION,625,RESIDENCE / HOME                             ,4200 BLOCK BERKSHIRE AVE                                    ,LOUISVILLE,40220,10256
80-22-010469,2022-02-26 08:25:00,2022-02-26 08:18:00,5392            ,ASSAULT,WANTON ENDANGERMENT-2ND DEGREE,13C,PART II,COMPLETED,3RD DIVISION,331,OTHER RESIDENCE (APARTMENT/CONDO)            ,6900 BLOCK BROOKLAWN DR                                     ,LOUISVILLE,40214,10257
80-22-010775,2022-02-27 20:31:00,2022-02-27 17:45:00,5395            ,OTHER,MISSING PERSONS,90Z,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME                             ,3900 BLOCK BAYMEADOW DR                                     ,LOUISVILLE,40258,10258
80-22-010621,2022-02-27 02:38:00,2022-02-27 02:38:00,5329            ,DRUGS/ALCOHOL VIOLATIONS,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-DRUG UNSPECIFIED,35A,PART II,COMPLETED,METRO LOUISVILLE,GD,PARKING LOT / GARAGE                         ,9300 BLOCK BLAIRWOOD RD                                     ,GRAYMOOR/DEVONDALE,40222,10259
80-22-010664,2022-02-27 10:08:00,2022-02-26 15:35:00,8173            ,THEFT/LARCENY,TBUT OR DISP FROM BUILDING,23D,PART I,COMPLETED,4TH DIVISION,436,CONVENIENCE STORE                            ,5200 BLOCK S 3RD ST                                         ,LOUISVILLE,40214,10260
80-22-010469,2022-02-26 08:25:00,2022-02-26 08:18:00,5392            ,ASSAULT,HARASSMENT - PHYSICAL CONTACT - NO INJURY,13B,PART II,COMPLETED,3RD DIVISION,331,OTHER RESIDENCE (APARTMENT/CONDO)            ,6900 BLOCK BROOKLAWN DR                                     ,LOUISVILLE,40214,10261
80-22-010469,2022-02-26 08:25:00,2022-02-26 08:18:00,5392            ,ASSAULT,WANTON ENDANGERMENT-1ST DEGREE,13A,PART I,COMPLETED,3RD DIVISION,331,OTHER RESIDENCE (APARTMENT/CONDO)            ,6900 BLOCK BROOKLAWN DR                                     ,LOUISVILLE,40214,10262
80-22-010470,2022-02-26 08:44:00,2022-02-25 16:30:00,8173            ,VEHICLE BREAK-IN/THEFT,TBUT OR DISP CONTENTS FROM VEH,23F,PART I,COMPLETED,1ST DIVISION,123,PARKING LOT / GARAGE                         ,200 BLOCK W LIBERTY ST                                      ,LOUISVILLE,40202,10263
80-22-010471,2022-02-26 08:52:00,2022-02-23 06:00:00,5348            ,THEFT/LARCENY,"TBUT OR DISP FROM BUILDING $10,000 < $1,000,000",23D,PART I,COMPLETED,4TH DIVISION,424,FAIRGROUNDS / STADIUM / ARENA                ,900 BLOCK PHILLIPS LN                                       ,LOUISVILLE,40209,10264
80-22-010472,2022-02-26 08:55:00,2022-02-26 08:50:00,5354            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME                             ,500 BLOCK S 8TH ST                                          ,LOUISVILLE,40203,10265
80-22-010473,2022-02-26 09:05:00,2022-02-26 08:46:00,5413            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,4TH DIVISION,436,OTHER RESIDENCE (APARTMENT/CONDO)            ,4900 BLOCK SOUTHSIDE DR                                     ,LOUISVILLE,40214,10266
80-22-010474,2022-02-26 09:11:00,2022-02-26 09:07:00,7462            ,ASSAULT,WANTON ENDANGERMENT-2ND DEGREE,13C,PART II,COMPLETED,4TH DIVISION,412,OTHER RESIDENCE (APARTMENT/CONDO)            ,200 BLOCK E KENTUCKY ST                                     ,LOUISVILLE,40203,10267
80-22-010474,2022-02-26 09:11:00,2022-02-26 09:07:00,7462            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,4TH DIVISION,412,OTHER RESIDENCE (APARTMENT/CONDO)            ,200 BLOCK E KENTUCKY ST                                     ,LOUISVILLE,40203,10268
80-22-010474,2022-02-26 09:11:00,2022-02-26 09:07:00,7462            ,ASSAULT,STRANGULATION 1ST DEGREE,13A,PART I,COMPLETED,4TH DIVISION,412,OTHER RESIDENCE (APARTMENT/CONDO)            ,200 BLOCK E KENTUCKY ST                                     ,LOUISVILLE,40203,10269
80-22-010475,2022-02-26 09:17:00,2022-02-25 16:00:00,8142            ,VEHICLE BREAK-IN/THEFT,"TBUT OR DISP CONTENTS FROM VEH $1,000 < $10,000",23F,PART I,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY                       ,300 BLOCK N 19TH ST                                         ,LOUISVILLE,40203,10270
80-22-010476,2022-02-26 09:29:00,2022-02-25 23:00:00,8173            ,THEFT/LARCENY,"TBUT OR DISP ALL OTHERS $1,000 < $10,000",23H,PART I,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME                             ,3500 BLOCK PARAGON CT                                       ,LOUISVILLE,40218,10271
80-22-010477,2022-02-26 09:32:00,2022-02-10 18:00:00,8440            ,THEFT/LARCENY,"TBUT OR DISP ALL OTHERS $500 < $1,000",23H,PART I,COMPLETED,7TH DIVISION,736,RESIDENCE / HOME                             ,7500 BLOCK GRADE LN                                         ,LOUISVILLE,40219,10272
80-22-010479,2022-02-26 09:09:00,2022-02-26 09:09:00,5269            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,6TH DIVISION,625,HIGHWAY / ROAD / ALLEY                       ,BRECKENRIDGE LN / HIKES LN                                  ,LOUISVILLE,40220,10273
80-22-010480,2022-02-26 09:48:00,2022-02-25 16:00:00,8142            ,BURGLARY,BURGLARY - 3RD DEGREE,220,PART I,COMPLETED,6TH DIVISION,612,CONSTRUCTION SITE                            ,5600 BLOCK PRESTON HWY                                      ,LOUISVILLE,40219,10274
80-22-010481,2022-02-26 09:50:00,2022-02-23 14:00:00,8440            ,THEFT/LARCENY,"THEFT BY DECEPTION INCLUDING COLD CHECKS $10,000 OR MORE",23H,PART I,COMPLETED,7TH DIVISION,712,RESIDENCE / HOME                             ,10300 BLOCK PINE GLEN CIR                                   ,LOUISVILLE,40291,10275
80-22-010482,2022-02-26 09:32:00,2022-02-25 20:00:00,5420            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,3500 BLOCK KAHLERT AVE                                      ,LOUISVILLE,40215,10276
80-22-010482,2022-02-26 09:32:00,2022-02-25 20:00:00,5420            ,THEFT/LARCENY,"TBUT OR DISP ALL OTHERS $1,000 < $10,000",23H,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,3500 BLOCK KAHLERT AVE                                      ,LOUISVILLE,40215,10277
80-22-010483,2022-02-26 10:34:00,2022-02-26 04:30:00,8173            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000",240,PART I,COMPLETED,4TH DIVISION,412,PARKING LOT / GARAGE                         ,400 BLOCK REG SMITH CIR                                     ,LOUISVILLE,40208,10278
80-22-010484,2022-02-26 10:40:00,2022-02-26 09:00:00,8440            ,FRAUD,FRAUDULENT USE OF A CREDIT CARD,26B,PART II,ATTEMPTED,2ND DIVISION,234,RESIDENCE / HOME                             ,1500 BLOCK OLIVE ST                                         ,LOUISVILLE,40210,10279
80-22-010485,2022-02-26 10:55:00,2022-02-22 09:00:00,8173            ,BURGLARY,BURGLARY - 3RD DEGREE,220,PART I,COMPLETED,7TH DIVISION,712,NON-ATTACHED RESD GARAGE/SHED/BULD           ,3500 BLOCK OLD ROUTT RD                                     ,LOUISVILLE,40299,10280
80-22-010487,2022-02-26 11:05:00,2022-02-23 14:00:00,8063            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME                             ,600 BLOCK S 35TH ST                                         ,LOUISVILLE,40211,10281
80-22-010486,2022-02-26 10:47:00,2022-02-26 10:42:00,5403            ,THEFT/LARCENY,TBUT OR DISP ALL OTHERS,23H,PART I,COMPLETED,1ST DIVISION,112,BANK / SAVINGS & LOAN                        ,S 15TH ST / W BROADWAY                                      ,LOUISVILLE,40203,10282
80-22-010486,2022-02-26 10:47:00,2022-02-26 10:42:00,5403            ,FRAUD,FRAUDULENT USE OF A CREDIT CARD,26B,PART II,COMPLETED,1ST DIVISION,112,BANK / SAVINGS & LOAN                        ,S 15TH ST / W BROADWAY                                      ,LOUISVILLE,40203,10283
80-22-010488,2022-02-26 10:30:00,2022-02-26 09:30:00,5170            ,ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY),13B,PART II,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME                             ,1700 BLOCK BONNYVILLE BLVD                                  ,LOUISVILLE,40216,10284
80-22-010492,2022-02-26 11:40:00,2022-02-18 18:00:00,8142            ,OTHER,MISSING PERSONS,90Z,PART II,COMPLETED,7TH DIVISION,724,RESIDENCE / HOME                             ,5000 BLOCK WOODSEND RD                                      ,LOUISVILLE,40229,10285
80-22-010493,2022-02-26 11:37:00,2022-02-26 11:32:00,5420            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,3600 BLOCK HENRY AVE                                        ,LOUISVILLE,40215,10286
80-22-010494,2022-02-26 11:54:00,2022-02-25 18:30:00,8173            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,6TH DIVISION,625,OTHER RESIDENCE (APARTMENT/CONDO)            ,300 BLOCK EL CONQUISTADOR PL                                ,LOUISVILLE,40220,10287
80-22-010496,2022-02-26 12:01:00,2022-02-22 13:00:00,7812            ,OTHER,MISSING PERSONS,90Z,PART II,COMPLETED,7TH DIVISION,723,RESIDENCE / HOME                             ,6000 BLOCK STILLRIDGE CT                                    ,LOUISVILLE,40229,10288
80-22-010499,2022-02-26 12:09:00,2022-02-26 11:55:00,2100            ,ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY),13B,PART II,COMPLETED,5TH DIVISION,513,HIGHWAY / ROAD / ALLEY                       ,2000 BLOCK ALTA AVE                                         ,LOUISVILLE,40205,10289
80-22-010498,2022-02-26 12:22:00,2022-02-26 12:22:00,999950          ,OTHER,PROPERTY NO ARREST,999,,COMPLETED,METRO LOUISVILLE,STM,OTHER / UNKNOWN                              ,4000 BLOCK KRESGE WAY                                       ,ST_MATTHEWS,40207,10290
80-22-010500,2022-02-26 12:22:00,2022-02-26 08:00:00,8173            ,THEFT/LARCENY,"TBUT OR DISP FROM BUILDING $500 < $1,000",23D,PART I,COMPLETED,1ST DIVISION,123,HOTEL / MOTEL / ETC.                         ,100 BLOCK N 4TH ST                                          ,LOUISVILLE,40202,10291
80-22-010502,2022-02-26 14:00:00,2022-02-26 11:45:00,7485            ,THEFT/LARCENY,"TBUT OR DISP SHOPLIFTING $1,000 < $10,000",23C,PART I,COMPLETED,3RD DIVISION,331,DEPARTMENT / DISCOUNT STORE                  ,7100 BLOCK RAGGARD RD                                       ,LOUISVILLE,40216,10292
80-22-010503,2022-02-26 12:34:00,2022-02-26 11:00:00,7463            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME                             ,300 BLOCK N 32ND ST                                         ,LOUISVILLE,40212,10293
80-22-010504,2022-02-26 12:30:00,2022-02-24 12:30:00,7200            ,OTHER,PROPERTY LOST OR ABANDONED NON CRIMINAL,90Z,PART II,COMPLETED,6TH DIVISION,624,PARKING LOT / GARAGE                         ,2100 BLOCK BUECHEL BANK                                     ,LOUISVILLE,40228,10294
80-22-010505,2022-02-26 12:00:00,2022-02-26 11:15:00,5340            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME                             ,5100 BLOCK GEMMA WAY                                        ,LOUISVILLE,40219,10295
80-22-010508,2022-02-26 13:14:00,2022-02-25 00:00:00,5186            ,ASSAULT,HARASSMENT - PHYSICAL CONTACT - NO INJURY,13B,PART II,COMPLETED,4TH DIVISION,411,RESIDENCE / HOME                             ,1100 BLOCK GARVIN PL                                        ,LOUISVILLE,40203,10296
80-22-010776,2022-02-27 20:05:00,2022-02-27 19:05:00,5107            ,DRUGS/ALCOHOL VIOLATIONS,DRUG PARAPHERNALIA - BUY/POSSESS,35B,PART II,COMPLETED,7TH DIVISION,736,HIGHWAY / ROAD / ALLEY                       ,1100 BLOCK CLAY AVE                                         ,LOUISVILLE,40219,10297
80-22-010621,2022-02-27 02:38:00,2022-02-27 02:38:00,5329            ,DRUGS/ALCOHOL VIOLATIONS,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-OPIATES,35A,PART II,COMPLETED,METRO LOUISVILLE,GD,PARKING LOT / GARAGE                         ,9300 BLOCK BLAIRWOOD RD                                     ,GRAYMOOR/DEVONDALE,40222,10298
80-22-010621,2022-02-27 02:38:00,2022-02-27 02:38:00,5329            ,DRUGS/ALCOHOL VIOLATIONS,POSS OF MARIJUANA,35A,PART II,COMPLETED,METRO LOUISVILLE,GD,PARKING LOT / GARAGE                         ,9300 BLOCK BLAIRWOOD RD                                     ,GRAYMOOR/DEVONDALE,40222,10299
80-22-010624,2022-02-27 02:04:00,2022-02-27 01:30:00,7544            ,ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY),13B,PART II,COMPLETED,5TH DIVISION,521,RESIDENCE / HOME                             ,700 BLOCK ZORN AVE                                          ,LOUISVILLE,40206,10300
80-22-010665,2022-02-27 09:59:00,2022-02-27 09:54:00,5420            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,4TH DIVISION,436,OTHER RESIDENCE (APARTMENT/CONDO)            ,4500 BLOCK S 2ND ST                                         ,LOUISVILLE,40214,10301
80-22-010776,2022-02-27 20:05:00,2022-02-27 19:05:00,5107            ,DRUGS/ALCOHOL VIOLATIONS,POSS OF MARIJUANA,35A,PART II,COMPLETED,7TH DIVISION,736,HIGHWAY / ROAD / ALLEY                       ,1100 BLOCK CLAY AVE                                         ,LOUISVILLE,40219,10302
80-22-010625,2022-02-27 03:39:00,2022-02-27 03:25:00,5318            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,1ST DIVISION,135,RESIDENCE / HOME                             ,500 BLOCK S 1ST ST                                          ,LOUISVILLE,40202,10303
80-22-010666,2022-02-27 10:09:00,2022-02-26 20:00:00,8440            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000",240,PART I,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME                             ,900 BLOCK MULBERRY ST                                       ,LOUISVILLE,40217,10304
80-22-010776,2022-02-27 20:05:00,2022-02-27 19:05:00,5107            ,DRUGS/ALCOHOL VIOLATIONS,POSSESSION  OF SYNTHETIC DRUGS 1ST OFFENSE,35A,PART II,COMPLETED,7TH DIVISION,736,HIGHWAY / ROAD / ALLEY                       ,1100 BLOCK CLAY AVE                                         ,LOUISVILLE,40219,10305
80-22-010628,2022-02-27 04:01:00,2022-02-27 03:01:00,5405            ,VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE,290,PART II,COMPLETED,4TH DIVISION,424,SERVICE / GAS STATION                        ,CENTRAL AVE / TAYLOR BLVD                                   ,LOUISVILLE,40208,10306
80-22-010667,2022-02-27 10:34:00,2022-02-26 10:00:00,8142            ,BURGLARY,BURGLARY - 3RD DEGREE,220,PART I,COMPLETED,3RD DIVISION,331,COMMERCIAL / OFFICE BUILDING                 ,5900 BLOCK LIONS ARMS DR                                    ,LOUISVILLE,40216,10307
80-22-010778,2022-02-27 20:45:00,2022-02-27 20:40:00,7166            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,3RD DIVISION,316,RESIDENCE / HOME                             ,15400 BLOCK DIXIE HWY                                       ,LOUISVILLE,40272,10308
80-22-010628,2022-02-27 04:01:00,2022-02-27 03:01:00,5405            ,ASSAULT,WANTON ENDANGERMENT-1ST DEGREE,13A,PART I,COMPLETED,4TH DIVISION,424,SERVICE / GAS STATION                        ,CENTRAL AVE / TAYLOR BLVD                                   ,LOUISVILLE,40208,10309
